tipo_componente,codigo,nome,unidade_responsavel,ch_total,equivalencia,pre_requisito,co_requisito
DISCIPLINA,ESE0006,INGLÊS TÉCNICO,CERES - DEPTO ESTUDOS SOCIAIS E EDUCACIONAIS,60,( DED0006 ) ,,
DISCIPLINA,ESE0007,METODOLOGIA CIENTÍFICA,CERES - DEPTO ESTUDOS SOCIAIS E EDUCACIONAIS,30,,,
DISCIPLINA,ESE0008,DIREITO E LEGISLAÇÃO,CERES - DEPTO ESTUDOS SOCIAIS E EDUCACIONAIS,30,,,
DISCIPLINA,ESE0010,INTRODUÇÃO À FILOSOFIA,CERES - DEPTO ESTUDOS SOCIAIS E EDUCACIONAIS,60,,,
DISCIPLINA,ESE0014,ÉTICA PROFISSIONAL,CERES - DEPTO ESTUDOS SOCIAIS E EDUCACIONAIS,30,,,
DISCIPLINA,ESE0015,PSICOLOGIA ORGANIZACIONAL,CERES - DEPTO ESTUDOS SOCIAIS E EDUCACIONAIS,60,,,
MODULO,EEN0087,ASSISTENCIA A CLIENTE GRAVE - BIOSSEGURANÇA EM ENFERMAGEM II,ESCOLA DE SAÚDE,40,,,
MODULO,EEN0088,ASSISTENCIA A CLIENTE GRAVE - SEMIOTECNICA II,ESCOLA DE SAÚDE,50,,,
MODULO,EEN0089,ASSISTENCIA A CLIENTE GRAVE - RECEM-NASCIDO E CRIANÇA,ESCOLA DE SAÚDE,50,,,
MODULO,EEN0090,ASSISTENCIA A CLIENTE GRAVE - MULHER,ESCOLA DE SAÚDE,30,,,
MODULO,EEN0091,ASSISTENCIA A CLIENTE GRAVE - UTI ADULTO,ESCOLA DE SAÚDE,80,,,
DISCIPLINA,MOR0036,ANATOMIA HUMANA APLICADA À DANÇA,DEPARTAMENTO DE MORFOLOGIA,90,,,
DISCIPLINA,ART0300,CORPOREIDADE,DEPARTAMENTO DE ARTES,60,,,
DISCIPLINA,ART0301,HISTÓRIA DA DANÇA,DEPARTAMENTO DE ARTES,60,,,
DISCIPLINA,ART0302,PRÁTICAS EDUCATIVAS EM DANÇA POPULAR,DEPARTAMENTO DE ARTES,60,,,
DISCIPLINA,ART0303,PRÁTICAS EDUCATIVAS EM DANÇA CLÁSSICA,DEPARTAMENTO DE ARTES,60,,,
DISCIPLINA,ART0304,PRÁTICAS EDUCATIVAS EM DANÇA MODERNA,DEPARTAMENTO DE ARTES,60,,,
DISCIPLINA,ART0305,PRÁTICAS EDUCATIVAS EM DANÇA CONTEMPORÂNEA,DEPARTAMENTO DE ARTES,60,,,
DISCIPLINA,ART0306,COREOLOGIA,DEPARTAMENTO DE ARTES,90,,,
DISCIPLINA,ART0308,FILOSOFIAS DO CORPO,DEPARTAMENTO DE ARTES,60,( EDU0001 ) ,,
DISCIPLINA,ART0309,MÉTODO DANÇA-EDUCAÇÃO FÍSICA,DEPARTAMENTO DE ARTES,60,,,
DISCIPLINA,ART0310,LABORATÓRIO DE COMPOSIÇÃO COREOGRÁFICA I,DEPARTAMENTO DE ARTES,60,,,
DISCIPLINA,ART0311,LABORATÓRIO DE COMPOSIÇÃO COREOGRÁFICA II,DEPARTAMENTO DE ARTES,60,,,
ATIVIDADE,ART0077,ESTÁGIO SUPERVISIONADO OBRIGATÓRIO I,DEPARTAMENTO DE ARTES,100,( ART0091 ) ,,
ATIVIDADE,ART0078,ESTÁGIO SUPERVISIONADO OBRIGATÓRIO II,DEPARTAMENTO DE ARTES,100,( ART0093 ) ,,
ATIVIDADE,ART0079,ESTÁGIO SUPERVISIONADO OBRIGATÓRIO III,DEPARTAMENTO DE ARTES,100,( ART0095 ) ,,
ATIVIDADE,ART0082,ESTÁGIO SUPERVISIONADO OBRIGATÓRIO IV,DEPARTAMENTO DE ARTES,100,( ART0096 ) ,,
DISCIPLINA,PPE0141,SEMINÁRIO: PESQUISA EDUCACIONAL E QUALITATIVA: TEORIAS E ABORDAGENS II,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,45,,,
DISCIPLINA,PPE0140,SEMINÁRIO: A PSICOGÊNESE DA LÍNGUA ESCRITA NA PERSPECTIVA DE EMÍLIA FERREIRO,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,60,,,
DISCIPLINA,PPE0236,SEMINÁRIO: TÓPICOS DE HISTÓRIA E FILOSOFIA DA CIÊNCIA II,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,45,,,
DISCIPLINA,PPE0238,SEMINÁRIO: ANÁLISE TEÓRICO-PRÁTICA DO DISCURSO EDUCATIVO: NOVO MODELO PEDAGÓGICO,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,15,,,
DISCIPLINA,PPE0610,SEMINÁRIO: MÉTODO CIENTÍFICO E PRODUÇÃO DO CONHECIMENTO,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,30,,,
DISCIPLINA,PPE0716,SEMINÁRIO: HISTÓRIA ENSINADA E A ESCRITA DA HISTÓRIA,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,60,,,
DISCIPLINA,MDM0018,SISTEMAS DE INDICADORES DE SUSTENTABILIDADE,PROGRAMA REGIONAL DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E MEIO AMBIENTE - PRODEMA,45,,,
DISCIPLINA,MDM0019,TÓPICOS ESPECIAIS IV: AVALIAÇÃO DE IMPACTOS AMBIENTAIS,PROGRAMA REGIONAL DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E MEIO AMBIENTE - PRODEMA,45,,,
ATIVIDADE,FAR0100,EXAME DE QUALIFICACAO DE MESTRADO,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FARMACÊUTICAS,0,,,
ATIVIDADE,FAR0200,EXAME DE PROFICIÊNCIA EM LÍNGUA ESTRANGEIRA,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FARMACÊUTICAS,0,,,
MODULO,DBQ2202,TÓPICOS AVANÇADOS EM BIOLOGIA MOLECULAR,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA,45,( NCO0001 ) ,,
MODULO,DBQ2203,SEMINÁRIOS DE BIOQUÍMICA II,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA,30,,,
MODULO,DBQ2204,ESTÁGIO DOCÊNCIA II,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA,30,,,
MODULO,DBQ2205,BIOLOGIA MOLECULAR DE PLANTAS,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA,45,,,
MODULO,DBQ2206,BIOQUÍMICA EXPERIMENTAL,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA,45,,,
MODULO,DBQ2207,GENÉTICA TOXICOLÓGICA,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA,45,,,
MODULO,DBQ2208,MUTAGÊNESE E REPARO DE DNA,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA,45,,,
MODULO,DBQ2209,NUEROBIOLOGIA MOLECULAR E CELULAR,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA,45,,,
MODULO,DBQ2210,PROTEÍNAS TÓXICAS,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA,45,,,
MODULO,DBQ2211,TÓPICOS EM IMUNOLOGIA,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA,60,,,
MODULO,DBQ2212,TÉCNICAS EM BIOLOGIA MOLECULAR,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA,45,,,
MODULO,DBQ2213,TÓPICOS EM BIOINFORMÁTICA,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA,45,,,
MODULO,DBQ2214,TÓPICOS EM GENÔMICA,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA,45,,,
MODULO,DBQ2215,TÓPICOS ESPECIAIS II,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA,30,,,
MODULO,DBQ2216,BIOQUÍMICA DA NUTRIÇÃO,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA,45,,,
ATIVIDADE,EDE0020,ESTÁGIO SUPERVISIONADO I (ENSINO DE FÍSICA E CIÊNCIAS),COORDENAÇÃO DO CURSO DE FÍSICA - A DISTÂNCIA,100,( EDE0014 ) ,,( EDF0007 ) 
DISCIPLINA,LAT0529,GESTÃO AMBIENTAL E LEGISLAÇÃO AMBIENTAL - PARTE I ,DEPARTAMENTO DE EDUCAÇÃO,20,,,
DISCIPLINA,LAT0530,FUNDAMENTOS DA PROBLEMÁTICA ECOLÓGICA ATUAL ,DEPARTAMENTO DE EDUCAÇÃO,20,,,
DISCIPLINA,LAT0531,FUNDAMENTOS HISTÓRICOS E EPISTEMOLÓGICOS DA EDUCAÇÃO AMBIENTAL ,DEPARTAMENTO DE EDUCAÇÃO,20,,,
DISCIPLINA,LAT0532,METODOLOGIA DO TRABALHO CIENTÍFICO - PARTE I,DEPARTAMENTO DE EDUCAÇÃO,10,,,
DISCIPLINA,LAT0533,HISTÓRIA ECOLÓGICA DA TERRA ,DEPARTAMENTO DE EDUCAÇÃO,20,,,
DISCIPLINA,LAT0534,DINÂMICA E FUNCIONAMENTO DOS ECOSSISTEMAS BRASILEIROS E DO RN,DEPARTAMENTO DE EDUCAÇÃO,20,,,
DISCIPLINA,LAT0535,PROBLEMAS AMBIENTAIS URBANOS E RURAIS,DEPARTAMENTO DE EDUCAÇÃO,20,,,
DISCIPLINA,LAT0536,SOCIEDADE E MEIO AMBIENTE,DEPARTAMENTO DE EDUCAÇÃO,20,,,
DISCIPLINA,LAT0537,ECOLOGIA POLÍTICA ,DEPARTAMENTO DE EDUCAÇÃO,20,,,
DISCIPLINA,LAT0538,DIDÁTICA APLICADA A EDUCAÇÃO AMBIENTAL ,DEPARTAMENTO DE EDUCAÇÃO,20,,,
DISCIPLINA,LAT0539,METODOLOGIA DO ENSINO SUPERIOR ,DEPARTAMENTO DE EDUCAÇÃO,20,,,
DISCIPLINA,LAT0540,METODOLOGIA DO TRABALHO CIENTÍFICO - PARTE II ,DEPARTAMENTO DE EDUCAÇÃO,10,,,
DISCIPLINA,LAT0541,GESTÃO AMBIENTAL E LEGISLAÇÃO AMBIENTAL - PARTE II,DEPARTAMENTO DE EDUCAÇÃO,20,,,
DISCIPLINA,LAT0542,CORPOREIDADE E EDUCAÇÃO AMBIENTAL,DEPARTAMENTO DE EDUCAÇÃO,20,,,
DISCIPLINA,LAT0543,ATIVIDADES INTERDISCIPLINARES EM EDUCAÇÃO AMBIENTAL PARTE I ,DEPARTAMENTO DE EDUCAÇÃO,20,,,
DISCIPLINA,LAT0544,ÉTICA E MEIO AMBIENTE,DEPARTAMENTO DE EDUCAÇÃO,20,,,
DISCIPLINA,LAT0545,ATIVIDADES INTERDISCIPLINARES EM EDUCAÇÃO AMBIENTAL PARTE II,DEPARTAMENTO DE EDUCAÇÃO,20,,,
DISCIPLINA,LAT0546,SEMINÁRIO ESPECIAL EDUCAÇÃO AMBIENTAL I ,DEPARTAMENTO DE EDUCAÇÃO,5,,,
DISCIPLINA,LAT0547,SEMINÁRIO ESPECIAL EDUCAÇÃO AMBIENTAL II ,DEPARTAMENTO DE EDUCAÇÃO,5,,,
DISCIPLINA,LAT0548,POLÍTICAS NACIONAIS E PROGRAMAS DE EDUCAÇÃO AMBIENTAL FORMAL E NÃO FORMAL,DEPARTAMENTO DE EDUCAÇÃO,30,,,
DISCIPLINA,LAT0549,MONOGRAFIA FINAL DE CURSO ,DEPARTAMENTO DE EDUCAÇÃO,200,,,
DISCIPLINA,LAT0550,ENSINO DE ARTE E O CONTEXTO ESCOLAR ,DEPARTAMENTO DE ARTES,40,,,
DISCIPLINA,LAT0551,O ENSINO DE ARTE NA CONTEMPORANEIDADE ,DEPARTAMENTO DE ARTES,40,,,
DISCIPLINA,LAT0552,PESQUISA EM ENSINO DE ARTE ,DEPARTAMENTO DE ARTES,40,,,
DISCIPLINA,LAT0553,REDESCOBRINDO O ENTORNO SOBRE PATRIMÔNIO ARTÍSTICO ,DEPARTAMENTO DE ARTES,40,,,
DISCIPLINA,LAT0554,PEDAGOGIA E FAZERES I - DANÇA,DEPARTAMENTO DE ARTES,40,,,
DISCIPLINA,LAT0555,PEDAGOGIA E FAZERES I - ARTES VISUAIS,DEPARTAMENTO DE ARTES,40,,,
DISCIPLINA,LAT0556,PEDAGOGIA E FAZERES I - MÚSICA,DEPARTAMENTO DE ARTES,40,,,
DISCIPLINA,LAT0557,PEDAGOGIA E FAZERES I -TEATRO,DEPARTAMENTO DE ARTES,40,,,
DISCIPLINA,LAT0558,PEDAGOGIA E FAZERES II- ARTES VISUAIS,DEPARTAMENTO DE ARTES,40,,,
DISCIPLINA,LAT0559,PEDAGOGIA E FAZERES II- DANÇA,DEPARTAMENTO DE ARTES,40,,,
DISCIPLINA,LAT0560,PEDAGOGIA E FAZERES I - DANÇA,DEPARTAMENTO DE ARTES,40,,,
DISCIPLINA,LAT0561,PEDAGOGIA E FAZERES II- TEATRO,DEPARTAMENTO DE ARTES,40,,,
DISCIPLINA,LAT0562,PEDAGOGIA E FAZERES II- MÚSICA,DEPARTAMENTO DE ARTES,40,,,
DISCIPLINA,LAT0563,PEDAGOGIA E FAZERES III - ARTES VISUAIS,DEPARTAMENTO DE ARTES,40,,,
DISCIPLINA,LAT0564,PEDAGOGIA E FAZERES III - DANÇA,DEPARTAMENTO DE ARTES,40,,,
DISCIPLINA,LAT0565,PEDAGOGIA E FAZERES III - TEATRO,DEPARTAMENTO DE ARTES,40,,,
DISCIPLINA,LAT0566,PEDAGOGIA E FAZERES III - MÚSICA,DEPARTAMENTO DE ARTES,40,,,
DISCIPLINA,LAT0567,EDUCAÇÃO INCLUSIVA NO ENSINO DE ARTE ,DEPARTAMENTO DE ARTES,40,,,
DISCIPLINA,LAT0568,PESQUISA EM ENSINO DE ARTE II,DEPARTAMENTO DE ARTES,40,,,
ATIVIDADE,ART0083,ATIVIDADE COMPLEMENTAR I,DEPARTAMENTO DE ARTES,10,,,
ATIVIDADE,ART0084,ATIVIDADE COMPLEMENTAR II,DEPARTAMENTO DE ARTES,10,,,
ATIVIDADE,ART0085,ATIVIDADE COMPLEMENTAR III,DEPARTAMENTO DE ARTES,10,,,
ATIVIDADE,ART0086,ATIVIDADE COMPLEMENTAR IV,DEPARTAMENTO DE ARTES,10,,,
ATIVIDADE,ART0087,ATIVIDADE COMPLEMENTAR V,DEPARTAMENTO DE ARTES,10,,,
ATIVIDADE,ART0088,ATIVIDADE COMPLEMENTAR VI,DEPARTAMENTO DE ARTES,10,,,
ATIVIDADE,ART0089,ATIVIDADE COMPLEMENTAR VII,DEPARTAMENTO DE ARTES,10,,,
ATIVIDADE,ART0090,ATIVIDADE COMPLEMENTAR VIII,DEPARTAMENTO DE ARTES,10,,,
DISCIPLINA,PRO1006,METODOLOGIA DO TRABALHO CIENTÍFICO,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,60,( CIN0001 ) ,,
ATIVIDADE,DGN0402,ATIVIDADES COMPLEMENTARES,DEPARTAMENTO DE ARTES,80,,,
DISCIPLINA,PGD0054,DIREITOS SOCIAIS-FUNDAMENTAIS E ACESSO A JUSTICA,PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO,15,,,
DISCIPLINA,PGD0055,A CONSTITUIÇÃO DE 1988 - UM BALANÇO ANALÍTICO DOS SEUS VINTE ANOS DE VIGÊNCIA,PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO,15,,,
DISCIPLINA,MDM0020,TÓPICOS ESPECIAIS: EDUCAÇÃO AMBIENTAL,PROGRAMA REGIONAL DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E MEIO AMBIENTE - PRODEMA,45,,,
ATIVIDADE,BSI5000,ATIVIDADES COMPLEMENTARES,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,160,,,
DISCIPLINA,DHG0066,INTRODUÇÃO AO ESTUDO DA HISTÓRIA,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHG0300 ) OU ( DHC0066 ) ,,
DISCIPLINA,DHG0067,METODOLOGIA DO TRABALHO CIENTÍFICO,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHG0301 ) OU ( DHC0067 ) ,,
DISCIPLINA,DHG0068,PRÉ-HISTÓRIA,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHG0302 ) OU ( DHC0068 ) ,,
DISCIPLINA,DHG0069,HISTÓRIA ANTIGA I,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHG0303 ) OU ( DHC0069 ) OU ( DHC0700 ) ,,
DISCIPLINA,DHG0070,HISTÓRIA ANTIGA II,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHC0070 ) OU ( DHC0701 ) ,,
DISCIPLINA,DHG0071,HISTÓRIA MEDIEVAL I,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHG0304 OU DHC0071 ) ,,
DISCIPLINA,MCL0100,GERIATRIA I,DEPARTAMENTO DE MEDICINA CLÍNICA,30,( MCL0016 ) ,( MCL0303 ) ,
DISCIPLINA,DHG0072,HISTÓRIA DA AMÉRICA I,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHG0306 OU DHC0072 ) ,,
DISCIPLINA,BEA0043,CITOGENÉTICA E GENÉTICA MOLECULAR DE PEIXES NEOTROPICAIS,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOECOLOGIA AQUÁTICA,60,,,
MODULO,PGD0056,RECURSOS EXTRAORDINÁRIOS,PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO,15,,,
DISCIPLINA,LAT0569,PEDAGOGIA DAS PRÁTICAS CORPORAIS ,DEPARTAMENTO DE EDUCAÇÃO FÍSICA,60,,,
DISCIPLINA,LAT0570,PESQUISA EM EDUCAÇÃO FÍSICA ESCOLAR I ,DEPARTAMENTO DE EDUCAÇÃO FÍSICA,30,,,
DISCIPLINA,LAT0571,EDUCAÇÃO INCLUSIVA NA EDUCAÇÃO FÍSICA ESCOLAR ,DEPARTAMENTO DE EDUCAÇÃO FÍSICA,30,,,
DISCIPLINA,LAT0572,EDUCAÇÃO FÍSICA NO ENSINO FUNDAMENTAL E MÉDIO  ,DEPARTAMENTO DE EDUCAÇÃO FÍSICA,60,,,
DISCIPLINA,LAT0573,PEDAGOGIA DO MOVIMENTO ,DEPARTAMENTO DE EDUCAÇÃO FÍSICA,60,,,
DISCIPLINA,LAT0574,"CORPO, LUDICIDADE E PRÁTICAS PEDAGÓGICAS ",DEPARTAMENTO DE EDUCAÇÃO FÍSICA,60,,,
DISCIPLINA,LAT0575,PESQUISA EM EDUCAÇÃO FÍSICA II ,DEPARTAMENTO DE EDUCAÇÃO FÍSICA,60,,,
DISCIPLINA,DFS2104,TÉCNICAS NEUROANATÔMICAS II,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA,30,,,
DISCIPLINA,DHG0073,HISTÓRIA DO BRASIL I,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHG0312 OU DHC0073 ) ,,
DISCIPLINA,DHG0074,HISTÓRIA DA ARTE I,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHG0309 OU DHC0074 ) ,,
DISCIPLINA,DHG0075,HISTÓRIA DO BRASIL II,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHG0313 ) OU ( DHC0075 ) ,,
DISCIPLINA,DHG0076,HISTÓRIA MEDIEVAL II,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHG0305 ) OU ( DHC0076 ) ,,
DISCIPLINA,DHG0077,HISTÓRIA DA AMÉRICA II,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHG0307 ) OU ( DHC0077 ) ,,
DISCIPLINA,DHG0078,HISTÓRIA DA ARTE II,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHC0078 ) ,,
DISCIPLINA,DHG0079,HISTÓRIA DA ÁFRICA,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHG0324 ) OU ( DHC0079 ) ,,
DISCIPLINA,DHG0080,TEORIA DA HISTÓRIA I,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHG0320 OU DHC0080 ) ,( ( DHG0066 ) OU ( DHC0066 ) ) ,
DISCIPLINA,DHG0081,HISTORIA DA BRASIL III,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHG0314 OU DHC0081 ) ,,
DISCIPLINA,DHG0082,HISTÓRIA MODERNA I,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHG0316 OU DHC0082 ) ,,
DISCIPLINA,DHG0083,ARQUEOLOGIA,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHC0083 ) ,,
DISCIPLINA,DHG0084,HISTÓRIA MODERNA II,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHG0317 ) OU ( DHC0084 ) ,,
DISCIPLINA,DHG0085,HISTÓRIA DO RIO GRANDE DO NORTE I,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHG0310 ) OU ( DHC0085 ) ,,
DISCIPLINA,DHG0086,HISTÓRIA DO BRASIL IV,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHG0315 ) OU ( DHC0087 ) ,,
DISCIPLINA,DHG0087,TEORIA DA HISTÓRIA II,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHC0087 ) ,( DHG0080 ) ,
DISCIPLINA,DHG0088,HISTÓRIA DO RIO GRANDE DO NORTE II,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHG0311 OU DHC0088 ) ,,
DISCIPLINA,DHG0089,HISTÓRIA CONTEMPORÂNEA I,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHG0318 OU DHC0089 ) ,,
DISCIPLINA,DHG0090,HISTORIOGRAFIA BRASILEIRA,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHG0323 OU DHC0090 ) ,,
DISCIPLINA,DHG0091,METODOLOGIA DA PESQUISA HISTÓRICA,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHC0091 ) ,( ( DHG0087 ) OU ( DHC0087 ) ) ,
DISCIPLINA,DHG0092,PATRIMÔNIO HISTÓRICO I,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHC0092 ) ,,
DISCIPLINA,DHG0093,PESQUISA HISTÓRICA,CERES - DEPARTAMENTO DE GEOGRAFIA,60,,( ( DHG0091 ) ) ,
DISCIPLINA,DHG0094,HISTÓRIA COMTEPORÂNEA II,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHG0319 ) ,,
DISCIPLINA,DHG0095,PATRIMÔNIO HISTÓRICO II,CERES - DEPARTAMENTO DE GEOGRAFIA,60,,( ( DHG0092 ) ) ,
DISCIPLINA,DHG0096,SEMINÁRIO DE HISTÓRIA DO BRASIL IV,CERES - DEPARTAMENTO DE GEOGRAFIA,60,,,
DISCIPLINA,DHG0097,SEMINÁRIO DE HISTÓRIA ANTIGA I,CERES - DEPARTAMENTO DE GEOGRAFIA,60,,,
DISCIPLINA,DHG0098,SEMINÁRIO DE HISTÓRIA ANTIGA II,CERES - DEPARTAMENTO DE GEOGRAFIA,60,,,
DISCIPLINA,DHG0099,SEMINÁRIO DE HISTÓRIA ANTIGA III,CERES - DEPARTAMENTO DE GEOGRAFIA,60,,,
DISCIPLINA,DHG0100,SEMINÁRIO DE HISTÓRIA MEDIEVAL I,CERES - DEPARTAMENTO DE GEOGRAFIA,60,,,
DISCIPLINA,DHG0123,SEMINÁRIO DE HISTÓRIA MEDIEVAL II,CERES - DEPARTAMENTO DE GEOGRAFIA,60,,,
DISCIPLINA,DHG0126,SEMINÁRIO DE HISTÓRIA MEDIEVAL III,CERES - DEPARTAMENTO DE GEOGRAFIA,60,,,
DISCIPLINA,DHG0146,SEMINÁRIO DE HISTÓRIA MODERNA I,CERES - DEPARTAMENTO DE GEOGRAFIA,60,,,
DISCIPLINA,DHG0147,SEMINÁRIO DE HISTÓRIA MODERNA II,CERES - DEPARTAMENTO DE GEOGRAFIA,60,,,
DISCIPLINA,DHG0148,SEMINÁRIO DE HISTÓRIA MODERNA III,CERES - DEPARTAMENTO DE GEOGRAFIA,60,,,
DISCIPLINA,DHG0149,SEMINÁRIO DE HISTÓRIA CONTEMPORÂNEA I,CERES - DEPARTAMENTO DE GEOGRAFIA,60,,,
DISCIPLINA,DHG0150,SEMINÁRIO DE HISTÓRIA CONTEMPORÂNEA II,CERES - DEPARTAMENTO DE GEOGRAFIA,60,,,
DISCIPLINA,DHG0151,SEMINÁRIO DE HISTÓRIA CONTEMPORÂNEA III,CERES - DEPARTAMENTO DE GEOGRAFIA,60,,,
DISCIPLINA,DHG0152,SEMINÁRIO DE HISTÓRIA DA ARTE I,CERES - DEPARTAMENTO DE GEOGRAFIA,60,,,
DISCIPLINA,DHG0153,SEMINÁRIO DE HISTÓRIA DA ARTE II,CERES - DEPARTAMENTO DE GEOGRAFIA,60,,,
DISCIPLINA,DHG0154,SEMINÁRIO DE ARQUEOLOGIA I,CERES - DEPARTAMENTO DE GEOGRAFIA,60,,,
DISCIPLINA,DHG0155,SEMINÁRIO DE ARQUEOLOGIA II,CERES - DEPARTAMENTO DE GEOGRAFIA,60,,,
DISCIPLINA,DHG0156,SEMINÁRIO DE HISTÓRIA IBÉRICA,CERES - DEPARTAMENTO DE GEOGRAFIA,60,,,
DISCIPLINA,DHG0157,SEMINÁRIO DE TECNOLOGIA DA INFORMAÇÃO,CERES - DEPARTAMENTO DE GEOGRAFIA,60,,,
DISCIPLINA,DHG0158,HISTÓRIA ORAL,CERES - DEPARTAMENTO DE GEOGRAFIA,60,,,
DISCIPLINA,DHG0159,PALEOGRAFIA,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHG0035 ) ,,
DISCIPLINA,DHG0161,MUSEOLOGIA,CERES - DEPARTAMENTO DE GEOGRAFIA,60,( DHG0036 ) ,,
DISCIPLINA,DHG0162,ANTROPOLOGIA,CERES - DEPARTAMENTO DE GEOGRAFIA,60,,,
DISCIPLINA,DHG0163,SOCIOLOGIA,CERES - DEPARTAMENTO DE GEOGRAFIA,60,,,
DISCIPLINA,DHG0164,CIÊNCIA POLÍTICA,CERES - DEPARTAMENTO DE GEOGRAFIA,60,,,
DISCIPLINA,DHG0165,ARQUIVOLOGIA,CERES - DEPARTAMENTO DE GEOGRAFIA,60,,,
DISCIPLINA,DFS2105,NEUROENGENHARIA,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA,30,,,
MODULO,DFS2106,MEMÓRIA E APRENDIZADO,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA,30,,,
DISCIPLINA,DFS2107,BIOFÍSICA NEURAL,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA,30,,,
DISCIPLINA,DFS2108,NEUROETOLOGIA,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA,45,,,
DISCIPLINA,DFS2110,PROCESSAMENTO SENSORIAL,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA,45,,,
DISCIPLINA,DFS2111,NEUROCIÊNCIA COMPUTACIONAL,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA,15,,,
DISCIPLINA,DFS2112,PLASTICIDADE NEURAL,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA,15,,,
DISCIPLINA,DHG0166,HISTÓRIA DA CULTURA BRASILEIRA,CERES - DEPARTAMENTO DE GEOGRAFIA,60,,,
